Date,Channel,Sessions,Pageviews,Conversions,Revenue
2024-11-11,Paid Social,2140,5288,40,3509.67
2024-11-12,Organic Search,2858,6113,42,3674.13
2024-11-12,Direct,1633,4289,24,2057.33
2024-11-12,Referral,163,382,4,348.86
2024-11-12,Email,653,1613,16,1317.09
2024-11-12,Paid Search,4034,10094,100,8619.84
2024-11-12,Paid Social,2848,7760,60,4866.0
2024-11-13,Organic Search,3398,9061,50,4268.89
2024-11-13,Direct,1942,4566,29,2327.52
2024-11-13,Referral,194,512,4,328.95
2024-11-13,Email,776,1844,19,1583.04
2024-11-13,Paid Search,4326,10800,130,11270.66
2024-11-13,Paid Social,3020,6847,73,6092.99
2024-11-14,Organic Search,2761,8119,41,3389.53
2024-11-14,Direct,1578,3339,23,2029.99
2024-11-14,Referral,157,356,3,261.36
2024-11-14,Email,631,1686,15,1164.97
2024-11-14,Paid Search,3556,8986,96,8343.87
2024-11-14,Paid Social,2685,5727,49,4105.11
2024-11-15,Organic Search,2160,5768,32,2439.14
2024-11-15,Direct,1234,3052,18,1463.62
2024-11-15,Referral,123,293,3,252.52
2024-11-15,Email,493,1350,12,1013.34
2024-11-15,Paid Search,2300,5928,63,5305.31
2024-11-15,Paid Social,2024,4200,39,3325.77
2024-11-16,Organic Search,2959,6594,44,3864.68
2024-11-16,Direct,1691,4378,25,2138.55
2024-11-16,Referral,169,375,4,332.69
2024-11-16,Email,676,1705,16,1421.31
2024-11-16,Paid Search,2968,8049,90,7643.18
2024-11-16,Paid Social,1370,3552,28,2327.99
2024-11-17,Organic Search,1844,4581,27,2401.38
2024-11-17,Direct,1054,2728,15,1327.51
2024-11-17,Referral,105,252,2,164.94
2024-11-17,Email,421,1143,10,861.54
2024-11-17,Paid Search,2039,5151,51,4388.17
2024-11-17,Paid Social,2015,4733,52,4398.88
2024-11-18,Organic Search,3116,6729,46,3817.37
2024-11-18,Direct,1780,4975,26,2350.58
2024-11-18,Referral,178,419,4,341.01
2024-11-18,Email,712,1887,17,1385.4
2024-11-18,Paid Search,3223,8724,81,7298.99
2024-11-18,Paid Social,2637,6702,52,4625.63
2024-11-19,Organic Search,2827,7237,42,3730.53
2024-11-19,Direct,1615,4501,24,2006.89
2024-11-19,Referral,161,395,4,330.09
2024-11-19,Email,646,1482,16,1281.51
2024-11-19,Paid Search,4693,12108,125,10716.25
2024-11-19,Paid Social,2373,5613,57,5004.44
2024-11-20,Organic Search,3655,9479,54,4590.89
2024-11-20,Direct,2088,4304,31,2636.52
2024-11-20,Referral,208,492,5,410.7
2024-11-20,Email,835,1954,20,1656.9
2024-11-20,Paid Search,5119,13318,153,13049.2
2024-11-20,Paid Social,3796,9115,83,7029.09
2024-11-21,Organic Search,2772,7312,41,3425.04
2024-11-21,Direct,1584,3703,23,1919.17
2024-11-21,Referral,158,385,3,246.45
2024-11-21,Email,633,1637,15,1321.45
2024-11-21,Paid Search,3493,9418,87,7411.79
2024-11-21,Paid Social,3811,10225,75,6746.64
2024-11-22,Organic Search,2830,7774,42,3423.94
2024-11-22,Direct,1617,4133,24,2144.94
2024-11-22,Referral,161,368,4,361.41
2024-11-22,Email,647,1621,16,1395.97
2024-11-22,Paid Search,4314,10030,96,8451.89
2024-11-22,Paid Social,2642,7659,72,6034.11
2024-11-23,Organic Search,2991,6858,44,3621.27
2024-11-23,Direct,1709,4664,25,2140.92
2024-11-23,Referral,170,418,4,326.95
2024-11-23,Email,683,1787,17,1388.77
2024-11-23,Paid Search,3988,9736,108,9265.61
2024-11-23,Paid Social,2933,8271,65,5175.82
2024-11-24,Organic Search,2617,5955,39,3391.02
2024-11-24,Direct,1495,3507,22,1814.25
2024-11-24,Referral,149,398,3,241.74
2024-11-24,Email,598,1435,14,1240.11
2024-11-24,Paid Search,3538,9648,102,8493.22
2024-11-24,Paid Social,2334,5753,53,4447.26
2024-11-25,Organic Search,3026,7599,45,3777.9
2024-11-25,Direct,1729,4771,25,2057.03
2024-11-25,Referral,172,476,4,312.66
2024-11-25,Email,691,1876,17,1480.99
2024-11-25,Paid Search,4638,12877,140,11304.95
2024-11-25,Paid Social,2394,6926,55,4454.6
2024-11-26,Organic Search,3082,8212,46,3783.97
2024-11-26,Direct,1761,4313,26,2134.18
2024-11-26,Referral,176,453,4,346.77
2024-11-26,Email,704,1688,17,1452.2
2024-11-26,Paid Search,4863,11660,131,11230.23
2024-11-26,Paid Social,2291,6100,52,4464.81
2024-11-27,Organic Search,4106,9494,61,5014.71
2024-11-27,Direct,2346,6772,35,2852.18
2024-11-27,Referral,234,567,5,422.37
2024-11-27,Email,938,2043,23,1934.37
2024-11-27,Paid Search,5864,13943,159,14685.48
2024-11-27,Paid Social,2361,5498,62,5213.71
2024-11-28,Organic Search,3990,8287,59,4702.62
2024-11-28,Direct,2280,5572,34,3099.61
2024-11-28,Referral,228,584,5,406.01
2024-11-28,Email,912,2286,22,1725.38
2024-11-28,Paid Search,6078,13945,184,15213.39
2024-11-28,Paid Social,4269,11014,109,9797.63
2024-11-29,Organic Search,3064,8722,45,3890.37
2024-11-29,Direct,1750,3757,26,2274.83
2024-11-29,Referral,175,448,4,351.29
2024-11-29,Email,700,1604,17,1444.36
2024-11-29,Paid Search,3691,9661,89,7186.81
2024-11-29,Paid Social,4578,12152,92,7832.38
2024-11-30,Organic Search,2764,7255,41,3662.04
2024-11-30,Direct,1579,4027,23,1992.89
2024-11-30,Referral,157,367,3,243.01
2024-11-30,Email,631,1533,15,1340.27
2024-11-30,Paid Search,3779,9486,102,8142.56
2024-11-30,Paid Social,4353,11407,113,9642.71
2024-12-01,Organic Search,3081,8147,46,3785.41
2024-12-01,Direct,1760,4351,26,2220.08
2024-12-01,Referral,176,430,4,348.2
2024-12-01,Email,704,1660,17,1359.0
2024-12-01,Paid Search,3290,7133,93,8087.44
2024-12-01,Paid Social,2398,5899,49,4270.69
2024-12-02,Organic Search,2574,6219,38,3185.16
2024-12-02,Direct,1470,3446,22,1875.38
2024-12-02,Referral,147,342,3,249.92
2024-12-02,Email,588,1426,14,1203.2
2024-12-02,Paid Search,2790,6941,80,6799.7
2024-12-02,Paid Social,2129,5521,48,4037.12
2024-12-03,Organic Search,3819,8844,57,5148.51
2024-12-03,Direct,2182,6045,32,2741.81
2024-12-03,Referral,218,517,5,426.71
2024-12-03,Email,873,2292,21,1755.88
2024-12-03,Paid Search,4909,12578,132,11075.61
2024-12-03,Paid Social,3884,10794,74,6454.78
2024-12-04,Organic Search,2704,7036,40,3395.58
2024-12-04,Direct,1545,3829,23,1951.66
2024-12-04,Referral,154,394,3,253.27
2024-12-04,Email,618,1553,15,1239.58
2024-12-04,Paid Search,3877,9698,108,9661.52
2024-12-04,Paid Social,2311,6028,55,4812.36
2024-12-05,Organic Search,3696,10234,55,4829.23
2024-12-05,Direct,2112,4719,31,2545.34
2024-12-05,Referral,211,511,5,414.88
2024-12-05,Email,844,2079,21,1802.65
2024-12-05,Paid Search,4258,11014,98,8533.73
2024-12-05,Paid Social,3083,7358,65,5229.89
2024-12-06,Organic Search,2635,6087,39,3169.01
2024-12-06,Direct,1506,3598,22,1880.8
2024-12-06,Referral,150,370,3,253.03
2024-12-06,Email,602,1508,15,1295.65
2024-12-06,Paid Search,2530,6377,67,5819.85
2024-12-06,Paid Social,2146,5550,42,3559.86
2024-12-07,Organic Search,2276,5732,34,2917.81
2024-12-07,Direct,1300,3386,19,1585.2
2024-12-07,Referral,130,372,3,262.9
2024-12-07,Email,520,1141,13,1047.65
2024-12-07,Paid Search,2281,5217,65,5658.85
2024-12-07,Paid Social,2510,6007,61,5477.57
2024-12-08,Organic Search,2769,7539,41,3446.65
2024-12-08,Direct,1582,4056,23,1965.63
2024-12-08,Referral,158,356,3,246.44
2024-12-08,Email,633,1627,15,1345.24
2024-12-08,Paid Search,2829,7532,73,6177.72
2024-12-08,Paid Social,1848,4847,45,3712.82
2024-12-09,Organic Search,3380,8811,50,4350.65
2024-12-09,Direct,1931,5329,28,2345.03
2024-12-09,Referral,193,450,4,337.18
2024-12-09,Email,772,2173,19,1648.88
2024-12-09,Paid Search,3481,8158,97,8110.35
2024-12-09,Paid Social,2957,6890,73,6002.14
2024-12-10,Organic Search,3600,8573,54,4724.18
2024-12-10,Direct,2057,4896,30,2673.4
2024-12-10,Referral,205,514,5,428.82
2024-12-10,Email,823,1872,20,1592.47
2024-12-10,Paid Search,4103,9764,118,10061.15
2024-12-10,Paid Social,2827,8085,53,4449.23
2024-12-11,Organic Search,3019,6899,45,3806.01
2024-12-11,Direct,1725,4196,25,2126.58
2024-12-11,Referral,172,398,4,324.24
2024-12-11,Email,690,1759,17,1491.71
2024-12-11,Paid Search,3824,9763,104,9038.53
2024-12-11,Paid Social,2160,4741,54,4892.24
2024-12-12,Organic Search,3150,9080,47,4130.39
2024-12-12,Direct,1800,4176,27,2370.75
2024-12-12,Referral,180,483,4,326.57
2024-12-12,Email,720,1923,18,1493.91
2024-12-12,Paid Search,2858,6782,80,6351.67
2024-12-12,Paid Social,2687,6619,57,4929.26
2024-12-13,Organic Search,2823,7788,42,3560.79
2024-12-13,Direct,1613,4004,24,1984.9
2024-12-13,Referral,161,394,4,344.36
2024-12-13,Email,645,1412,16,1403.07
2024-12-13,Paid Search,2228,4573,58,4965.63
2024-12-13,Paid Social,2204,5424,57,4818.34
2024-12-14,Organic Search,2984,8045,44,3628.85
2024-12-14,Direct,1705,3970,25,2234.24
2024-12-14,Referral,170,396,4,342.15
2024-12-14,Email,682,1525,17,1516.48
2024-12-14,Paid Search,2356,5107,64,5593.79
2024-12-14,Paid Social,2112,5559,49,4293.45
2024-12-15,Organic Search,2905,6269,43,3481.77
2024-12-15,Direct,1660,4119,24,2069.68
2024-12-15,Referral,166,439,4,349.84
2024-12-15,Email,664,1591,16,1447.38
2024-12-15,Paid Search,2508,6540,73,6224.76
2024-12-15,Paid Social,2286,5410,51,4397.68
2024-12-16,Organic Search,2694,5273,40,3469.76
2024-12-16,Direct,1539,4309,23,2035.91
2024-12-16,Referral,153,353,3,261.34
2024-12-16,Email,615,1710,15,1296.16
2024-12-16,Paid Search,2778,7032,78,6159.31
2024-12-16,Paid Social,1283,3414,28,2291.54
2024-12-17,Organic Search,3132,7821,46,3970.98
2024-12-17,Direct,1790,4907,26,2270.91
2024-12-17,Referral,179,457,4,333.92
2024-12-17,Email,716,1924,17,1430.32
2024-12-17,Paid Search,4079,10225,109,9487.77
2024-12-17,Paid Social,2315,6252,50,4400.34
2024-12-18,Organic Search,2531,6300,37,3375.24
2024-12-18,Direct,1446,3550,21,1801.18
2024-12-18,Referral,144,339,3,269.06
2024-12-18,Email,578,1367,14,1159.99
2024-12-18,Paid Search,3096,7203,88,7208.21
2024-12-18,Paid Social,1893,4194,39,3188.91
2024-12-19,Organic Search,3130,7025,46,3795.27
2024-12-19,Direct,1789,4285,26,2204.64
2024-12-19,Referral,178,440,4,319.38
2024-12-19,Email,715,1997,17,1379.01
2024-12-19,Paid Search,3071,8372,90,7950.11
2024-12-19,Paid Social,1765,4439,35,2926.66
2024-12-20,Organic Search,3022,6979,45,3932.97
2024-12-20,Direct,1727,4554,25,2281.75
2024-12-20,Referral,172,406,4,332.73
2024-12-20,Email,690,1763,17,1459.43
2024-12-20,Paid Search,2606,6494,62,5195.16
2024-12-20,Paid Social,1696,4600,36,3128.9
2024-12-21,Organic Search,2868,7138,43,3690.15
2024-12-21,Direct,1638,4273,24,2049.06
2024-12-21,Referral,163,452,4,341.67
2024-12-21,Email,655,1783,16,1309.37
2024-12-21,Paid Search,1926,4755,58,4806.96
2024-12-21,Paid Social,1766,4336,43,3648.59
2024-12-22,Organic Search,2884,6286,43,3731.5
2024-12-22,Direct,1648,4350,24,2071.35
2024-12-22,Referral,164,441,4,351.43
2024-12-22,Email,659,1654,16,1381.62
2024-12-22,Paid Search,2265,5407,61,5230.27
2024-12-22,Paid Social,1946,4757,37,3238.71
2024-12-23,Organic Search,2205,5694,33,2891.19
2024-12-23,Direct,1260,2968,18,1490.92
2024-12-23,Referral,126,285,3,248.38
2024-12-23,Email,504,1189,12,1011.95
2024-12-23,Paid Search,1856,5225,53,4365.23
2024-12-23,Paid Social,1452,4120,35,2947.29
2024-12-24,Organic Search,2824,7146,42,3604.75
2024-12-24,Direct,1613,4313,24,2031.93
2024-12-24,Referral,161,379,4,339.28
2024-12-24,Email,645,1657,16,1359.63
2024-12-24,Paid Search,2827,6698,85,6888.12
2024-12-24,Paid Social,2182,5315,48,4300.09
2024-12-25,Organic Search,2460,5665,36,2965.06
2024-12-25,Direct,1406,3542,21,1805.87
2024-12-25,Referral,140,307,3,243.87
2024-12-25,Email,562,1478,14,1247.71
2024-12-25,Paid Search,2114,5843,53,4448.25
2024-12-25,Paid Social,1796,4465,42,3751.13
2024-12-26,Organic Search,2866,7136,42,3500.58
2024-12-26,Direct,1637,4491,24,2120.39
2024-12-26,Referral,163,416,4,352.52
2024-12-26,Email,655,1745,16,1326.68
2024-12-26,Paid Search,2696,7770,71,6037.56
2024-12-26,Paid Social,1927,5052,45,3683.75
2024-12-27,Organic Search,1972,5190,29,2551.05
2024-12-27,Direct,1126,2440,16,1372.81
2024-12-27,Referral,112,215,2,173.88
2024-12-27,Email,450,994,11,921.48
2024-12-27,Paid Search,1797,4625,49,4285.09
2024-12-27,Paid Social,1221,2675,29,2375.07
2024-12-28,Organic Search,2550,5690,38,3335.27
2024-12-28,Direct,1457,3301,21,1811.01
2024-12-28,Referral,145,372,3,246.13
2024-12-28,Email,582,1301,14,1185.69
2024-12-28,Paid Search,1701,4642,44,3908.6
2024-12-28,Paid Social,1270,3027,27,2218.02
2024-12-29,Organic Search,2104,5206,31,2783.19
2024-12-29,Direct,1202,2784,18,1505.57
2024-12-29,Referral,120,346,3,264.22
2024-12-29,Email,481,1336,12,1017.43
2024-12-29,Paid Search,1519,3685,47,4072.65
2024-12-29,Paid Social,1691,4387,37,2979.33
2024-12-30,Organic Search,2595,6054,38,3210.26
2024-12-30,Direct,1483,4212,22,1798.02
2024-12-30,Referral,148,311,3,247.17
2024-12-30,Email,593,1437,14,1207.38
2024-12-30,Paid Search,2154,5264,56,4685.97
2024-12-30,Paid Social,1346,3452,32,2683.95
2024-12-31,Organic Search,2430,6514,36,3135.16
2024-12-31,Direct,1388,3331,20,1543.86
2024-12-31,Referral,138,328,3,268.19
2024-12-31,Email,555,1403,13,1145.51
2024-12-31,Paid Search,1910,3801,51,4182.89
2024-12-31,Paid Social,1287,3304,25,2020.76
2025-01-01,Organic Search,3224,7148,48,4233.17
2025-01-01,Direct,1842,4972,27,2305.56
2025-01-01,Referral,184,488,4,346.02
2025-01-01,Email,736,2110,18,1472.9
2025-01-01,Paid Search,3216,8570,91,8030.37
2025-01-01,Paid Social,2037,5044,39,3401.14
2025-01-02,Organic Search,2405,5503,36,2902.95
2025-01-02,Direct,1374,3350,20,1702.71
2025-01-02,Referral,137,346,3,264.22
2025-01-02,Email,549,1340,13,1062.08
2025-01-02,Paid Search,2169,6054,55,4472.31
2025-01-02,Paid Social,1429,3593,30,2424.38
2025-01-03,Organic Search,2421,5944,36,2981.94
2025-01-03,Direct,1383,2980,20,1730.12
2025-01-03,Referral,138,350,3,245.53
2025-01-03,Email,553,1292,13,1176.36
2025-01-03,Paid Search,1939,4382,52,4616.53
2025-01-03,Paid Social,1894,4805,42,3718.02
2025-01-04,Organic Search,2686,6531,40,3380.8
2025-01-04,Direct,1535,3525,23,2040.57
2025-01-04,Referral,153,376,3,246.18
2025-01-04,Email,614,1291,15,1329.67
2025-01-04,Paid Search,1740,4678,49,3985.68
2025-01-04,Paid Social,1937,4518,50,4249.52
2025-01-05,Organic Search,2242,5548,33,2818.18
2025-01-05,Direct,1281,3373,19,1547.2
2025-01-05,Referral,128,331,3,244.14
2025-01-05,Email,512,1341,12,1016.99
2025-01-05,Paid Search,1680,3948,45,3929.68
2025-01-05,Paid Social,1755,3844,38,3300.59
2025-01-06,Organic Search,2831,6277,42,3456.76
2025-01-06,Direct,1618,4046,24,2136.38
2025-01-06,Referral,161,354,4,348.06
2025-01-06,Email,647,1593,16,1317.65
2025-01-06,Paid Search,2557,5687,71,6476.54
2025-01-06,Paid Social,1887,5133,49,4177.58
2025-01-07,Organic Search,3678,8228,55,4571.09
2025-01-07,Direct,2101,4561,31,2726.58
2025-01-07,Referral,210,522,5,444.6
2025-01-07,Email,840,2172,21,1765.79
2025-01-07,Paid Search,4155,10979,111,9157.13
2025-01-07,Paid Social,2080,4779,47,4058.17
2025-01-08,Organic Search,3402,8098,51,4433.21
2025-01-08,Direct,1944,4940,29,2353.11
2025-01-08,Referral,194,542,4,348.55
2025-01-08,Email,777,1833,19,1633.85
2025-01-08,Paid Search,3728,7321,93,7640.84
2025-01-08,Paid Social,1937,4731,40,3730.02
2025-01-09,Organic Search,3107,7289,46,3835.68
2025-01-09,Direct,1775,4433,26,2215.25
2025-01-09,Referral,177,442,4,349.68
2025-01-09,Email,710,1958,17,1389.01
2025-01-09,Paid Search,3612,8893,103,8647.26
2025-01-09,Paid Social,1804,4322,43,3789.59
2025-01-10,Organic Search,3845,9347,57,4867.19
2025-01-10,Direct,2197,5513,32,2720.69
2025-01-10,Referral,219,576,5,405.37
2025-01-10,Email,878,2640,21,1788.5
2025-01-10,Paid Search,2737,6444,86,7336.71
2025-01-10,Paid Social,1782,4765,38,3113.92
2025-01-11,Organic Search,2465,6353,36,2993.42
2025-01-11,Direct,1408,3593,21,1751.82
2025-01-11,Referral,140,354,3,265.94
2025-01-11,Email,563,1446,14,1234.29
2025-01-11,Paid Search,1994,4723,55,4707.07
2025-01-11,Paid Social,1289,3548,29,2525.64
2025-01-12,Organic Search,2824,7653,42,3637.02
2025-01-12,Direct,1614,3882,24,2084.45
2025-01-12,Referral,161,382,4,317.61
2025-01-12,Email,645,1587,16,1409.41
2025-01-12,Paid Search,2168,5594,61,5132.65
2025-01-12,Paid Social,2122,4973,41,3224.7
2025-01-13,Organic Search,3402,8409,51,4030.07
2025-01-13,Direct,1944,4294,29,2627.98
2025-01-13,Referral,194,490,4,330.2
2025-01-13,Email,777,2066,19,1606.89
2025-01-13,Paid Search,3733,9639,109,9136.98
2025-01-13,Paid Social,1534,3799,29,2614.14
2025-01-14,Organic Search,4615,10372,69,5916.28
2025-01-14,Direct,2637,7447,39,3108.59
2025-01-14,Referral,263,576,6,531.13
2025-01-14,Email,1055,2636,26,2161.19
2025-01-14,Paid Search,3909,9867,99,8130.85
2025-01-14,Paid Social,2417,6474,55,4808.18
2025-01-15,Organic Search,3657,7378,54,4838.42
2025-01-15,Direct,2090,5016,31,2775.57
2025-01-15,Referral,209,524,5,456.16
2025-01-15,Email,836,1929,20,1689.64
2025-01-15,Paid Search,3164,8056,99,8157.94
2025-01-15,Paid Social,1606,4324,38,3428.75
2025-01-16,Organic Search,3915,9889,58,5054.66
2025-01-16,Direct,2237,6296,33,2798.75
2025-01-16,Referral,223,566,5,441.79
2025-01-16,Email,895,2185,22,1856.43
2025-01-16,Paid Search,3263,7340,92,7637.02
2025-01-16,Paid Social,2090,5405,54,4889.34
2025-01-17,Organic Search,3433,7928,51,4343.33
2025-01-17,Direct,1961,4633,29,2666.47
2025-01-17,Referral,196,504,4,340.42
2025-01-17,Email,784,2244,19,1622.13
2025-01-17,Paid Search,1957,4940,61,4974.7
2025-01-17,Paid Social,2108,5211,42,3496.83
2025-01-18,Organic Search,3279,7971,49,4264.41
2025-01-18,Direct,1874,4418,28,2326.51
2025-01-18,Referral,187,489,4,329.85
2025-01-18,Email,749,1894,18,1554.16
2025-01-18,Paid Search,2216,5513,58,4817.02
2025-01-18,Paid Social,1989,4912,49,4178.69
2025-01-19,Organic Search,2624,6484,39,3430.7
2025-01-19,Direct,1499,3938,22,1852.03
2025-01-19,Referral,149,369,3,262.48
2025-01-19,Email,599,1314,14,1207.44
2025-01-19,Paid Search,1773,4310,56,4692.54
2025-01-19,Paid Social,1203,3227,29,2545.1
2025-01-20,Organic Search,3187,9087,47,3933.52
2025-01-20,Direct,1821,4575,27,2249.41
2025-01-20,Referral,182,492,4,329.88
2025-01-20,Email,728,1947,18,1652.66
2025-01-20,Paid Search,2769,6374,81,7043.69
2025-01-20,Paid Social,1879,5071,39,3417.25
2025-01-21,Organic Search,3783,8129,56,4619.72
2025-01-21,Direct,2161,5535,32,2745.69
2025-01-21,Referral,216,510,5,434.82
2025-01-21,Email,864,2160,21,1766.43
2025-01-21,Paid Search,3766,8642,109,9306.3
2025-01-21,Paid Social,1736,4376,43,3735.29
2025-01-22,Organic Search,3158,7665,47,3997.42
2025-01-22,Direct,1804,4855,27,2289.96
2025-01-22,Referral,180,501,4,345.39
2025-01-22,Email,721,1882,18,1491.83
2025-01-22,Paid Search,3858,10055,109,9459.58
2025-01-22,Paid Social,1544,3279,36,3156.87
2025-01-23,Organic Search,3152,8280,47,4002.49
2025-01-23,Direct,1801,4195,27,2294.39
2025-01-23,Referral,180,436,4,318.34
2025-01-23,Email,720,1588,18,1623.14
2025-01-23,Paid Search,3226,8999,88,7401.6
2025-01-23,Paid Social,2153,5135,52,4470.32
2025-01-24,Organic Search,3033,7409,45,3831.29
2025-01-24,Direct,1733,4162,25,2218.71
2025-01-24,Referral,173,387,4,334.02
2025-01-24,Email,693,1547,17,1530.02
2025-01-24,Paid Search,2233,5152,67,5862.9
2025-01-24,Paid Social,2314,4404,60,5262.48
2025-01-25,Organic Search,2484,6202,37,3084.62
2025-01-25,Direct,1419,3545,21,1817.52
2025-01-25,Referral,141,330,3,261.5
2025-01-25,Email,567,1328,14,1209.73
2025-01-25,Paid Search,1593,4008,45,3656.3
2025-01-25,Paid Social,1199,2595,29,2582.43
2025-01-26,Organic Search,2449,6625,36,3057.49
2025-01-26,Direct,1399,3418,20,1652.22
2025-01-26,Referral,139,331,3,267.5
2025-01-26,Email,559,1451,13,1178.31
2025-01-26,Paid Search,1967,4399,47,4185.34
2025-01-26,Paid Social,2128,5274,37,3250.96
2025-01-27,Organic Search,3561,10174,53,4280.52
2025-01-27,Direct,2035,4791,30,2600.12
2025-01-27,Referral,203,569,5,424.57
2025-01-27,Email,814,2063,20,1656.89
2025-01-27,Paid Search,2507,6183,64,5584.06
2025-01-27,Paid Social,1958,5686,44,3976.01
2025-01-28,Organic Search,3661,9543,54,4762.14
2025-01-28,Direct,2092,5599,31,2690.13
2025-01-28,Referral,209,483,5,446.24
2025-01-28,Email,836,2394,20,1778.87
2025-01-28,Paid Search,4350,12217,120,10323.54
2025-01-28,Paid Social,1842,4454,34,2858.9
2025-01-29,Organic Search,4090,9695,61,4694.7
2025-01-29,Direct,2337,5576,35,3074.96
2025-01-29,Referral,233,592,5,420.54
2025-01-29,Email,935,2480,23,1922.44
2025-01-29,Paid Search,4639,11549,132,11072.63
2025-01-29,Paid Social,1883,4309,41,3392.59
2025-01-30,Organic Search,3530,9196,52,4360.75
2025-01-30,Direct,2017,5460,30,2522.23
2025-01-30,Referral,201,486,5,442.54
2025-01-30,Email,806,2128,20,1829.22
2025-01-30,Paid Search,3014,8058,84,7315.33
2025-01-30,Paid Social,2119,5492,47,3750.82
2025-01-31,Organic Search,3676,9104,55,4479.63
2025-01-31,Direct,2100,5330,31,2814.63
2025-01-31,Referral,210,487,5,434.93
2025-01-31,Email,840,2184,21,1786.28
2025-01-31,Paid Search,2269,5425,69,5587.31
